"","2017","2017","2017","2016","2016","2016","2015","2015","2015","2014","2014","2014","2013","2013","2013","2012","2012","2012","2011","2011","2011","2010","2010","2010","2009","2009","2009","2008","2008","2008","2007","2007","2007","2006","2006","2006","2005","2005","2005","2004","2004","2004","2003","2003","2003","2002","2002","2002","2001","2001","2001","2000","2000","2000"
""," Deaths per 1 000 live births"," Deaths per 1 000 live births"," Deaths per 1 000 live births"," Deaths per 1 000 live births"," Deaths per 1 000 live births"," Deaths per 1 000 live births"," Deaths per 1 000 live births"," Deaths per 1 000 live births"," Deaths per 1 000 live births"," Deaths per 1 000 live births"," Deaths per 1 000 live births"," Deaths per 1 000 live births"," Deaths per 1 000 live births"," Deaths per 1 000 live births"," Deaths per 1 000 live births"," Deaths per 1 000 live births"," Deaths per 1 000 live births"," Deaths per 1 000 live births"," Deaths per 1 000 live births"," Deaths per 1 000 live births"," Deaths per 1 000 live births"," Deaths per 1 000 live births"," Deaths per 1 000 live births"," Deaths per 1 000 live births"," Deaths per 1 000 live births"," Deaths per 1 000 live births"," Deaths per 1 000 live births"," Deaths per 1 000 live births"," Deaths per 1 000 live births"," Deaths per 1 000 live births"," Deaths per 1 000 live births"," Deaths per 1 000 live births"," Deaths per 1 000 live births"," Deaths per 1 000 live births"," Deaths per 1 000 live births"," Deaths per 1 000 live births"," Deaths per 1 000 live births"," Deaths per 1 000 live births"," Deaths per 1 000 live births"," Deaths per 1 000 live births"," Deaths per 1 000 live births"," Deaths per 1 000 live births"," Deaths per 1 000 live births"," Deaths per 1 000 live births"," Deaths per 1 000 live births"," Deaths per 1 000 live births"," Deaths per 1 000 live births"," Deaths per 1 000 live births"," Deaths per 1 000 live births"," Deaths per 1 000 live births"," Deaths per 1 000 live births"," Deaths per 1 000 live births"," Deaths per 1 000 live births"," Deaths per 1 000 live births"
""," Congenital anomalies"," Congenital anomalies"," Congenital anomalies"," Congenital anomalies"," Congenital anomalies"," Congenital anomalies"," Congenital anomalies"," Congenital anomalies"," Congenital anomalies"," Congenital anomalies"," Congenital anomalies"," Congenital anomalies"," Congenital anomalies"," Congenital anomalies"," Congenital anomalies"," Congenital anomalies"," Congenital anomalies"," Congenital anomalies"," Congenital anomalies"," Congenital anomalies"," Congenital anomalies"," Congenital anomalies"," Congenital anomalies"," Congenital anomalies"," Congenital anomalies"," Congenital anomalies"," Congenital anomalies"," Congenital anomalies"," Congenital anomalies"," Congenital anomalies"," Congenital anomalies"," Congenital anomalies"," Congenital anomalies"," Congenital anomalies"," Congenital anomalies"," Congenital anomalies"," Congenital anomalies"," Congenital anomalies"," Congenital anomalies"," Congenital anomalies"," Congenital anomalies"," Congenital anomalies"," Congenital anomalies"," Congenital anomalies"," Congenital anomalies"," Congenital anomalies"," Congenital anomalies"," Congenital anomalies"," Congenital anomalies"," Congenital anomalies"," Congenital anomalies"," Congenital anomalies"," Congenital anomalies"," Congenital anomalies"
"Country"," 0-27 days"," 1-59 months"," 0-4 years"," 0-27 days"," 1-59 months"," 0-4 years"," 0-27 days"," 1-59 months"," 0-4 years"," 0-27 days"," 1-59 months"," 0-4 years"," 0-27 days"," 1-59 months"," 0-4 years"," 0-27 days"," 1-59 months"," 0-4 years"," 0-27 days"," 1-59 months"," 0-4 years"," 0-27 days"," 1-59 months"," 0-4 years"," 0-27 days"," 1-59 months"," 0-4 years"," 0-27 days"," 1-59 months"," 0-4 years"," 0-27 days"," 1-59 months"," 0-4 years"," 0-27 days"," 1-59 months"," 0-4 years"," 0-27 days"," 1-59 months"," 0-4 years"," 0-27 days"," 1-59 months"," 0-4 years"," 0-27 days"," 1-59 months"," 0-4 years"," 0-27 days"," 1-59 months"," 0-4 years"," 0-27 days"," 1-59 months"," 0-4 years"," 0-27 days"," 1-59 months"," 0-4 years"
"Belgium","0.7","0.4","1.1","0.7","0.4","1.1","0.7","0.3","1.1","0.6","0.5","1.2","0.7","0.5","1.2","0.9","0.5","1.4","0.7","0.5","1.2","0.7","0.6","1.3","0.7","0.5","1.2","0.8","0.6","1.3","0.8","0.5","1.3","0.8","0.6","1.3","0.8","0.5","1.2","1","0.7","1.6","1","0.5","1.5","1","0.6","1.6","1","0.7","1.6","1.1","0.7","1.8"
"Belize","1.8","1.3","3.1","1.9","1.3","3.2","1.8","1.5","3.3","2.1","1.7","3.7","2","1.8","3.7","2.3","1.9","4.2","2.3","2","4.3","2.4","2.1","4.5","2.1","1.6","3.7","1.8","1.9","3.6","1.6","1.7","3.4","1.5","2","3.5","1.7","1.6","3.3","1.9","1.3","3.2","2","1.1","3.1","2.2","1","3.2","2.3","1.3","3.6","2.6","1.4","4"
"Benin","2","2.8","4.8","2","2.9","4.9","2","2.9","4.9","2","3","5","2","2.9","4.9","2","2.9","4.9","2","2.8","4.7","1.9","2.5","4.5","1.9","2.4","4.3","1.9","2.2","4.1","1.9","2.2","4","1.8","2.1","4","1.8","2.2","4","1.8","2.3","4.1","1.8","2.4","4.2","1.9","2.4","4.3","1.9","2.5","4.4","1.9","2.5","4.4"
"Bhutan","2.4","1","3.4","2.5","1","3.5","2.5","1","3.6","2.6","1.1","3.6","2.6","1.1","3.7","2.7","1.1","3.8","2.7","1.1","3.8","2.7","1.2","3.9","2.7","1.2","3.9","2.7","1.3","4","2.7","1.4","4.1","2.7","1.5","4.2","2.7","1.6","4.2","2.6","1.7","4.3","2.6","1.8","4.4","2.6","1.9","4.5","2.6","2","4.6","2.5","2.1","4.7"
"Bolivia (Plurinational State of)","2.9","2.2","5.1","3","2.3","5.2","3","2.3","5.4","3","2.4","5.4","3.1","2.3","5.4","3.1","2.4","5.5","3.1","2.6","5.7","3.1","2.7","5.8","3.1","2.8","5.9","3.1","3","6.1","3.1","3.1","6.1","3","3.3","6.3","2.9","3.5","6.4","2.8","3.8","6.6","2.7","4","6.7","2.7","4.2","6.8","2.6","4.3","6.9","2.6","4.4","6.9"
"Bosnia and Herzegovina","1.2","0.6","1.8","1.3","0.6","1.9","1.3","0.6","1.9","1.3","0.7","2","1.4","0.7","2","1.4","0.7","2.1","1.4","0.7","2.2","1.5","0.8","2.3","1.5","0.9","2.4","1.5","1","2.5","1.5","1.1","2.6","1.5","1.1","2.7","1.5","1.2","2.7","1.6","1.2","2.8","1.6","1.2","2.8","1.7","1.2","2.9","1.7","1.2","2.9","1.8","1.2","3"
"Botswana","3.5","0.9","4.4","3.6","0.9","4.5","3.7","0.9","4.5","3.6","0.9","4.5","3.6","0.9","4.5","3.6","0.9","4.4","3.5","0.8","4.3","3.5","0.8","4.3","3.4","0.8","4.2","3.3","0.8","4.1","3.2","0.8","4","3.1","0.8","3.9","2.8","0.8","3.6","2.6","0.8","3.4","2.4","0.8","3.2","2.3","0.7","3","2.2","0.7","2.9","2.1","0.6","2.8"
"Brazil","1.8","1.7","3.5","2","1.8","3.8","2","1.8","3.8","2","1.7","3.8","2","1.7","3.7","2","1.8","3.8","2.1","1.8","3.9","2.2","1.7","3.9","2.2","1.8","3.9","2.2","1.9","4.1","2.2","1.9","4.2","2.3","2","4.3","2.3","2","4.3","2.4","2.1","4.5","2.4","2.2","4.6","2.4","2.3","4.7","2.5","2.2","4.7","2.5","2.5","5"
"Brunei Darussalam","1.6","1.4","3","1.8","1.6","3.4","1.7","1.6","3.4","1.7","1.7","3.3","1.4","1.1","2.4","1.7","1","2.6","1.6","1.2","2.8","1.8","1.6","3.4","1.7","1.6","3.3","1.7","1.7","3.4","1.7","1.5","3.2","1.7","1.8","3.5","1.7","1.6","3.3","1.8","1.9","3.6","1.7","2.1","3.8","1.7","2.6","4.3","1.7","2.8","4.5","1.7","2.6","4.3"
"Bulgaria","0.9","0.9","1.8","0.9","1","1.9","1","1.1","2","1","1","2","1.2","1.4","2.5","1.1","1.2","2.3","1.3","1.5","2.8","1.3","1.3","2.6","1.2","1.1","2.4","1.5","1.4","2.9","1.3","1.3","2.6","1.8","1","2.8","2","1.5","3.6","1.9","1.7","3.7","2.1","1.7","3.9","2.3","2","4.3","2.3","2.5","4.8","2.4","2.5","4.9"
"Burkina Faso","1.8","1.9","3.6","1.8","1.9","3.7","1.8","1.8","3.6","1.8","1.8","3.5","1.7","1.5","3.2","1.7","1.4","3.1","1.7","1.3","3","1.6","1.3","2.9","1.6","1.3","2.9","1.6","1.4","2.9","1.6","1.5","3.1","1.6","1.5","3.1","1.7","1.5","3.2","1.7","1.5","3.2","1.8","1.4","3.3","1.9","1.4","3.3","2","1.3","3.3","2.1","1.3","3.4"
"Burundi","2","1.4","3.4","2.1","1.5","3.6","2","1.6","3.6","2","1.7","3.7","2","1.7","3.8","2","1.9","3.9","2","1.8","3.8","2","1.9","3.8","2","1.9","3.9","1.9","2","4","1.9","2.1","4.1","1.9","2.2","4.1","1.9","2.2","4.1","1.9","2.2","4.1","2","2.1","4.1","2","2","3.9","2","2","4","2","2","4"
"Cabo Verde","2.2","1.7","3.9","2.4","1.8","4.1","2.5","1.8","4.3","2.6","1.9","4.5","2.7","1.9","4.7","2.8","2","4.8","2.8","2","4.8","2.9","2","4.9","2.8","2","4.9","2.8","2.1","4.9","2.7","2.1","4.8","2.7","2","4.7","2.6","2","4.6","2.5","2","4.5","2.4","2","4.4","2.4","2.1","4.5","2.4","2.2","4.6","2.4","2.3","4.7"
"Cambodia","2.3","0.6","3","2.4","0.7","3.1","2.5","0.7","3.2","2.6","0.6","3.2","2.6","0.7","3.3","2.7","0.7","3.4","2.7","0.8","3.4","2.7","0.8","3.5","2.7","0.9","3.5","2.6","0.9","3.6","2.6","1","3.6","2.6","1.1","3.6","2.5","1.1","3.6","2.4","1.3","3.7","2.4","1.4","3.8","2.3","1.6","3.9","2.3","1.8","4","2.2","1.9","4.1"
"Cameroon","2.2","3","5.2","2.2","3.1","5.3","2.2","3.2","5.3","2.1","3.3","5.4","2","3.3","5.4","2","3.4","5.4","1.9","3.3","5.3","1.9","3.3","5.2","1.8","3.2","5.1","1.8","3","4.8","1.8","2.8","4.6","1.7","2.7","4.4","1.7","2.6","4.3","1.7","2.7","4.4","1.7","2.8","4.5","1.7","3","4.7","1.7","3.2","4.9","1.8","3.5","5.3"
"Canada","0.7","0.5","1.2","0.8","0.5","1.2","0.8","0.5","1.3","0.8","0.5","1.3","0.8","0.5","1.3","0.8","0.5","1.3","0.8","0.5","1.3","0.8","0.5","1.3","0.8","0.5","1.3","0.8","0.5","1.3","0.8","0.5","1.3","0.9","0.5","1.4","0.9","0.6","1.5","0.9","0.6","1.5","0.9","0.6","1.5","1","0.6","1.6","0.9","0.7","1.6","1.1","0.8","1.8"
"Central African Republic","2.3","2.5","4.8","2.3","2.6","4.9","2.3","2.6","4.9","2.3","2.6","5","2.4","2.5","4.9","2.4","2.4","4.9","2.4","2.3","4.8","2.5","2.2","4.7","2.5","2.1","4.5","2.5","1.9","4.4","2.5","1.8","4.3","2.5","1.8","4.3","2.4","1.8","4.2","2.4","1.9","4.3","2.4","2","4.5","2.5","2.1","4.6","2.5","2.2","4.7","2.5","2.2","4.7"
"Chad","2","3.3","5.3","2.1","3.3","5.4","2","3.3","5.4","2","3.3","5.4","2","3.3","5.3","2","3.2","5.2","2","3.1","5.2","2.1","3.1","5.1","2.1","3.1","5.2","2.1","3.2","5.3","2.1","3.1","5.3","2.2","3.3","5.5","2.2","3.2","5.4","2.3","3.2","5.5","2.4","3.1","5.5","2.4","3.2","5.6","2.5","3","5.6","2.6","3.1","5.7"
"Chile","2","1","3","2","1.1","3.1","2","1.1","3.1","2","1.1","3.2","2.2","1.1","3.4","2.1","1.2","3.3","2.1","1.4","3.4","2","1.2","3.2","2.1","1.3","3.4","1.9","1.2","3.2","1.9","1.4","3.3","1.9","1.3","3.2","1.8","1.5","3.4","1.9","1.6","3.4","2","1.6","3.5","1.9","1.7","3.6","1.8","1.5","3.4","2.1","1.6","3.7"
"China","0.8","1","1.9","0.9","1.1","2","1","1.2","2.1","1.1","1.2","2.3","1.2","1.3","2.5","1.3","1.4","2.7","1.4","1.5","2.9","1.5","1.6","3.1","1.6","1.6","3.2","1.8","1.6","3.4","2","1.7","3.7","2.1","1.8","3.9","2.3","1.8","4.1","2.3","1.9","4.2","2.4","1.9","4.3","2.5","2.1","4.6","2.5","2.1","4.6","2.6","2","4.6"
"Colombia","2.2","1.6","3.8","2.3","1.6","3.9","2.3","1.7","4.1","2.4","1.7","4.1","2.5","1.8","4.3","2.6","1.8","4.4","2.6","1.9","4.5","2.8","1.9","4.6","2.5","1.8","4.2","2.5","2","4.5","2.6","1.7","4.3","2.7","1.7","4.4","2.5","1.6","4.1","2.6","1.7","4.4","2.6","1.7","4.3","2.5","1.7","4.2","2.4","1.6","4","2.3","1.5","3.8"
"Comoros","2.4","2","4.5","2.5","2.1","4.6","2.5","2.1","4.6","2.5","2.2","4.7","2.5","2.1","4.6","2.5","2.2","4.7","2.5","2.3","4.7","2.5","2.3","4.7","2.4","2.3","4.7","2.4","2.2","4.7","2.4","2.3","4.7","2.4","2.3","4.7","2.4","2.3","4.7","2.3","2.4","4.7","2.3","2.4","4.7","2.3","2.3","4.7","2.3","2.3","4.6","2.3","2.3","4.6"
"Congo","2.3","1.5","3.8","2.4","1.6","3.9","2.4","1.7","4","2.4","1.7","4.1","2.4","1.8","4.2","2.4","1.7","4.1","2.4","1.7","4.1","2.3","1.8","4.1","2.3","1.9","4.2","2.2","1.9","4.2","2.2","2","4.2","2.1","2.1","4.2","2.1","2.2","4.3","2","2.3","4.3","2","2.3","4.4","2","2.4","4.4","2","2.5","4.5","2","2.5","4.5"
